top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",9,139,426,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,366,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,350,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,410,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,414,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,418,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,422,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,390,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,394,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,382,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,378,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,374,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,370,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,386,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,362,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,406,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,354,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,346,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,342,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,338,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,334,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,398,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,402,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,358,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,380,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,146,115,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,332,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,340,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,260,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,215,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,264,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,105,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,274,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,81,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,324,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,142,304,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,364,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,316,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,308,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,284,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,372,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,276,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,268,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,252,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,244,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,236,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,228,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,304,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,390,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,89,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,439,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,348,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,355,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,320,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,313,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,446,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,418,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,155,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,300,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,165,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,175,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,135,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,327,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,341,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,425,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,432,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,254,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,145,380,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,411,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,404,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,334,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,397,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,383,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,376,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,369,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,362,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,356,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,292,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,141,154,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,194,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,142,380,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,140,380,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,144,380,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,142,225,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,234,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,214,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,204,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,184,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,174,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,164,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,154,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,144,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,380,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,294,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,225,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,95,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,84,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,224,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,104,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,134,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,124,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,94,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,114,16,11,10,76.66,0.4,6.99,535.85,-0.24
