top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",9,139,338,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,345,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,301,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,377,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,297,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,373,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,369,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,365,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,357,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,353,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,349,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,361,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,341,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,333,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,329,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,325,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,321,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,317,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,313,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,309,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,337,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,139,305,16,11,10,76.68,0.4,6.99,535.99,-0.24
"(30, 20, 5)",9,146,149,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,142,274,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,296,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,310,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,261,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,81,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,184,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,265,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,158,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,282,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,289,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,324,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,256,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,275,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,331,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,247,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,240,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,226,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,219,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,212,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,205,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,274,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,345,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,317,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,86,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,387,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,309,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,303,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,369,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,104,16,11,10,76.66,0.4,6.99,535.85,-0.24
"(30, 20, 5)",9,146,113,16,11,10,76.66,0.4,6.99,535.85,-0.24
