top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 5)",9,142,40,16,11,10,73.17,0.4,6.87,502.68,-0.24
"(30, 20, 5)",10,141,40,16,11,10,73.17,0.4,6.87,502.68,-0.24
"(30, 20, 5)",10,145,40,16,11,10,73.17,0.4,6.87,502.68,-0.24
"(30, 20, 5)",10,143,40,16,11,10,73.17,0.4,6.87,502.68,-0.24
"(30, 20, 5)",10,142,40,16,11,10,73.17,0.4,6.87,502.68,-0.24
"(30, 20, 5)",10,139,40,16,11,10,73.17,0.4,6.87,502.68,-0.24
"(30, 20, 5)",11,142,40,16,11,10,73.17,0.4,6.87,502.68,-0.24
"(30, 20, 5)",10,147,40,16,11,10,72.38,0.4,6.85,495.8,-0.24
"(30, 20, 5)",9,146,41,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,46,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,47,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,48,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",11,142,41,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,138,41,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",9,142,41,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,141,41,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,144,41,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,44,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,41,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,42,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,43,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,142,45,16,11,10,72.28,0.4,6.85,495.12,-0.24
"(30, 20, 5)",10,149,40,16,11,10,72.03,0.4,6.84,492.69,-0.24
"(30, 20, 5)",11,146,41,16,11,10,71.93,0.4,6.84,492.0,-0.24
"(30, 20, 5)",12,146,41,16,11,10,71.89,0.4,6.84,491.73,-0.24
"(30, 20, 5)",10,142,40,16,10,10,71.78,0.4,6.83,490.26,-0.24
"(30, 20, 5)",10,146,41,16,11,10,71.5,0.4,6.83,488.34,-0.24
"(30, 20, 5)",10,146,45,16,11,10,71.5,0.4,6.83,488.34,-0.24
"(30, 20, 5)",10,147,41,16,11,10,71.5,0.4,6.83,488.34,-0.24
"(30, 20, 5)",10,146,43,16,11,10,71.5,0.4,6.83,488.34,-0.24
"(30, 20, 5)",10,146,47,16,11,10,71.5,0.4,6.83,488.34,-0.24
"(30, 20, 5)",10,142,41,18,11,10,70.49,0.39,6.86,483.56,-0.24
"(30, 20, 5)",10,142,41,16,10,10,70.91,0.39,6.81,482.9,-0.24
"(30, 20, 5)",10,146,49,16,11,10,70.88,0.39,6.81,482.69,-0.24
"(30, 20, 5)",10,146,41,16,10,10,70.15,0.39,6.8,477.02,-0.24
"(30, 20, 5)",10,146,41,18,11,10,69.73,0.39,6.84,476.95,-0.24
"(30, 20, 5)",10,137,40,16,11,10,69.76,0.39,6.8,474.37,-0.24
"(30, 20, 5)",10,142,40,17,11,10,69.01,0.39,6.83,471.34,-0.24
"(30, 20, 5)",10,142,41,17,11,10,68.17,0.39,6.81,464.24,-0.24
"(30, 20, 5)",10,142,40,16,12,10,68.1,0.39,6.76,460.36,-0.24
"(30, 20, 5)",10,146,51,16,11,10,68.17,0.39,6.72,458.1,-0.24
"(30, 20, 5)",10,146,41,17,11,10,67.44,0.39,6.79,457.92,-0.24
"(30, 20, 5)",10,142,41,16,12,10,67.27,0.39,6.74,453.4,-0.24
"(30, 20, 5)",10,133,40,16,11,10,66.97,0.39,6.73,450.71,-0.24
"(30, 20, 5)",10,135,40,16,11,10,66.97,0.39,6.73,450.71,-0.24
"(30, 20, 5)",10,146,41,19,11,10,66.42,0.39,6.74,447.67,-0.26
"(30, 20, 5)",10,146,41,16,12,10,66.55,0.39,6.72,447.22,-0.24
"(30, 20, 5)",10,135,41,16,11,10,66.16,0.39,6.72,444.6,-0.24
"(30, 20, 5)",10,134,41,16,11,10,66.16,0.39,6.72,444.6,-0.24
"(30, 20, 5)",10,153,40,16,11,10,66.04,0.39,6.73,444.45,-0.24
"(30, 20, 5)",10,151,40,16,11,10,66.04,0.39,6.73,444.45,-0.24
"(30, 20, 5)",10,157,40,16,11,10,66.04,0.39,6.73,444.45,-0.24
"(30, 20, 5)",10,159,40,16,11,10,66.04,0.39,6.73,444.45,-0.24
"(30, 20, 5)",10,155,40,16,11,10,66.04,0.39,6.73,444.45,-0.24
"(30, 20, 5)",8,146,41,16,11,10,65.97,0.39,6.73,443.98,-0.24
"(30, 20, 5)",10,150,41,16,11,10,65.24,0.39,6.71,437.76,-0.24
"(30, 20, 5)",10,153,41,16,11,10,65.24,0.39,6.71,437.76,-0.24
"(30, 20, 5)",10,158,41,16,11,10,65.24,0.39,6.71,437.76,-0.24
"(30, 20, 5)",10,156,41,16,11,10,65.24,0.39,6.71,437.76,-0.24
"(30, 20, 5)",10,159,41,16,11,10,65.24,0.39,6.71,437.76,-0.24
"(30, 20, 5)",10,154,41,16,11,10,65.24,0.39,6.71,437.76,-0.24
"(30, 20, 5)",10,182,41,16,11,10,65.21,0.39,6.71,437.56,-0.24
"(30, 20, 5)",10,165,41,16,11,10,65.21,0.39,6.71,437.56,-0.24
"(30, 20, 5)",10,162,41,16,11,10,65.21,0.39,6.71,437.56,-0.24
"(30, 20, 5)",10,166,41,16,11,10,65.21,0.39,6.71,437.56,-0.24
"(30, 20, 5)",10,174,41,16,11,10,65.21,0.39,6.71,437.56,-0.24
"(30, 20, 5)",10,170,41,16,11,10,65.21,0.39,6.71,437.56,-0.24
"(30, 20, 5)",10,178,41,16,11,10,65.21,0.39,6.71,437.56,-0.24
"(30, 20, 5)",10,146,41,13,11,10,64.83,0.39,6.71,435.01,-0.24
"(30, 20, 5)",10,142,38,16,11,10,64.65,0.39,6.71,433.8,-0.29
"(30, 20, 5)",12,146,41,16,11,9,66.27,0.39,6.53,432.74,-0.26
"(30, 20, 5)",10,142,39,16,11,10,64.46,0.38,6.7,431.88,-0.29
"(30, 20, 5)",11,146,41,16,11,9,66.13,0.39,6.52,431.17,-0.26
"(30, 20, 5)",10,146,39,16,11,10,63.76,0.38,6.68,425.92,-0.29
"(30, 20, 5)",10,142,40,16,11,9,65.09,0.39,6.5,423.08,-0.26
"(30, 20, 5)",10,146,41,16,11,9,64.77,0.39,6.49,420.36,-0.26
"(30, 20, 5)",10,146,47,16,11,9,64.77,0.39,6.49,420.36,-0.26
"(30, 20, 5)",10,146,45,16,11,9,64.77,0.39,6.49,420.36,-0.26
"(30, 20, 5)",10,146,43,16,11,9,64.77,0.39,6.49,420.36,-0.26
"(30, 20, 5)",10,148,41,16,11,9,64.77,0.39,6.49,420.36,-0.26
"(30, 20, 5)",10,146,41,16,13,10,63.68,0.38,6.59,419.65,-0.25
"(30, 20, 5)",10,142,41,16,11,9,64.3,0.38,6.48,416.66,-0.26
"(30, 20, 5)",9,146,41,16,11,9,64.3,0.38,6.48,416.66,-0.26
