top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 10)",12,141,45,6,6,3,24.96,0.29,8.22,205.17,-0.14
"(30, 20, 10)",12,140,45,6,6,3,24.83,0.29,8.22,204.1,-0.14
"(30, 20, 10)",7,141,45,6,6,3,24.81,0.29,8.19,203.19,-0.14
"(30, 20, 10)",12,141,50,6,6,3,24.71,0.29,8.16,201.63,-0.14
"(30, 20, 10)",12,141,49,6,6,3,24.71,0.29,8.16,201.63,-0.14
"(30, 20, 10)",12,141,48,6,6,3,24.71,0.29,8.16,201.63,-0.14
"(30, 20, 10)",12,141,47,6,6,3,24.71,0.29,8.16,201.63,-0.14
"(30, 20, 10)",12,141,46,6,6,3,24.71,0.29,8.16,201.63,-0.14
"(30, 20, 10)",12,141,52,6,6,3,24.71,0.29,8.16,201.63,-0.14
"(30, 20, 10)",12,141,51,6,6,3,24.71,0.29,8.16,201.63,-0.14
"(30, 20, 10)",10,141,45,6,6,3,24.64,0.29,8.18,201.56,-0.14
"(30, 20, 10)",10,145,45,6,6,3,24.64,0.29,8.18,201.56,-0.14
"(30, 20, 10)",10,139,45,6,6,3,24.64,0.29,8.18,201.56,-0.14
"(30, 20, 10)",9,141,45,6,6,3,24.64,0.29,8.18,201.56,-0.14
"(30, 20, 10)",11,141,45,6,6,3,24.64,0.29,8.18,201.56,-0.14
"(30, 20, 10)",12,141,45,6,5,3,24.87,0.29,8.07,200.7,-0.14
"(30, 20, 10)",10,141,63,6,6,3,24.59,0.29,8.15,200.41,-0.14
"(30, 20, 10)",10,141,59,6,6,3,24.59,0.29,8.15,200.41,-0.14
"(30, 20, 10)",10,141,61,6,6,3,24.59,0.29,8.15,200.41,-0.14
"(30, 20, 10)",10,141,60,6,6,3,24.59,0.29,8.15,200.41,-0.14
"(30, 20, 10)",12,141,54,6,6,3,24.57,0.29,8.13,199.75,-0.15
"(30, 20, 10)",12,144,45,6,6,3,24.46,0.29,8.16,199.59,-0.14
"(30, 20, 10)",12,146,45,6,6,3,24.46,0.29,8.16,199.59,-0.14
"(30, 20, 10)",12,142,45,6,6,3,24.46,0.29,8.16,199.59,-0.14
"(30, 20, 10)",12,141,56,6,6,3,24.53,0.29,8.12,199.18,-0.15
"(30, 20, 10)",10,141,45,6,4,3,24.77,0.29,8.02,198.66,-0.14
"(30, 20, 10)",12,147,45,6,6,3,24.37,0.29,8.15,198.62,-0.14
"(30, 20, 10)",8,141,45,6,6,3,24.37,0.29,8.15,198.62,-0.14
"(30, 20, 10)",12,150,45,6,6,3,24.37,0.29,8.15,198.62,-0.14
"(30, 20, 10)",12,148,45,6,6,3,24.37,0.29,8.15,198.62,-0.14
"(30, 20, 10)",10,141,48,6,6,3,24.39,0.29,8.12,198.05,-0.14
"(30, 20, 10)",10,141,51,6,6,3,24.39,0.29,8.12,198.05,-0.14
"(30, 20, 10)",10,141,53,6,6,3,24.39,0.29,8.12,198.05,-0.14
"(30, 20, 10)",10,141,47,6,6,3,24.39,0.29,8.12,198.05,-0.14
"(30, 20, 10)",10,141,49,6,6,3,24.39,0.29,8.12,198.05,-0.14
"(30, 20, 10)",10,141,57,6,6,3,24.35,0.29,8.1,197.24,-0.15
"(30, 20, 10)",10,133,45,6,6,3,24.21,0.29,8.14,197.07,-0.14
"(30, 20, 10)",12,141,43,6,6,3,24.35,0.29,8.09,196.99,-0.14
"(30, 20, 10)",12,141,44,6,6,3,24.35,0.29,8.09,196.99,-0.14
"(30, 20, 10)",10,141,54,6,6,3,24.26,0.29,8.09,196.26,-0.15
"(30, 20, 10)",10,141,55,6,6,3,24.26,0.29,8.09,196.26,-0.15
"(30, 20, 10)",7,141,43,6,6,3,24.19,0.29,8.07,195.21,-0.14
"(30, 20, 10)",12,152,45,6,6,3,24.05,0.28,8.11,195.05,-0.14
"(30, 20, 10)",12,153,45,6,6,3,24.05,0.28,8.11,195.05,-0.14
"(30, 20, 10)",13,141,45,6,6,3,24.02,0.28,8.12,195.04,-0.14
"(30, 20, 10)",10,149,43,6,6,3,24.13,0.29,8.05,194.25,-0.14
"(30, 20, 10)",12,141,45,5,6,3,23.95,0.28,8.11,194.23,-0.14
"(30, 20, 10)",10,141,45,6,5,3,24.27,0.29,8.0,194.16,-0.14
"(30, 20, 10)",9,141,43,6,6,3,24.03,0.28,8.05,193.44,-0.14
"(30, 20, 10)",10,139,43,6,6,3,24.03,0.28,8.05,193.44,-0.14
"(30, 20, 10)",10,141,43,6,6,3,24.03,0.28,8.05,193.44,-0.14
"(30, 20, 10)",11,141,43,6,6,3,24.03,0.28,8.05,193.44,-0.14
"(30, 20, 10)",10,141,43,6,9,3,23.94,0.28,8.07,193.2,-0.13
"(30, 20, 10)",10,141,43,6,4,3,24.15,0.29,7.9,190.78,-0.15
"(30, 20, 10)",8,141,43,6,6,3,23.77,0.28,8.02,190.64,-0.14
"(30, 20, 10)",12,141,39,6,6,3,23.72,0.28,8.02,190.23,-0.14
"(30, 20, 10)",12,141,38,6,6,3,23.72,0.28,8.02,190.23,-0.14
"(30, 20, 10)",12,141,41,6,6,3,23.64,0.28,8.01,189.36,-0.14
"(30, 20, 10)",12,141,42,6,6,3,23.64,0.28,8.01,189.36,-0.14
"(30, 20, 10)",12,141,40,6,6,3,23.64,0.28,8.01,189.36,-0.14
"(30, 20, 10)",10,141,45,5,6,3,23.46,0.28,8.05,188.85,-0.14
"(30, 20, 10)",13,141,43,6,6,3,23.43,0.28,7.99,187.21,-0.14
"(30, 20, 10)",10,141,39,6,6,3,23.41,0.28,7.98,186.81,-0.14
"(30, 20, 10)",10,141,45,6,6,4,23.69,0.28,7.86,186.2,-0.14
"(30, 20, 10)",10,141,43,6,5,3,23.66,0.28,7.87,186.2,-0.14
"(30, 20, 10)",10,141,42,6,6,3,23.33,0.28,7.97,185.94,-0.14
"(30, 20, 10)",10,141,41,6,6,3,23.33,0.28,7.97,185.94,-0.14
"(30, 20, 10)",10,163,45,6,6,3,23.0,0.28,8.07,185.61,-0.14
"(30, 20, 10)",10,175,45,6,6,3,23.0,0.28,8.07,185.61,-0.14
"(30, 20, 10)",10,181,45,6,6,3,23.0,0.28,8.07,185.61,-0.14
"(30, 20, 10)",10,169,45,6,6,3,23.0,0.28,8.07,185.61,-0.14
"(30, 20, 10)",12,141,45,7,6,3,22.79,0.28,8.04,183.23,-0.14
"(30, 20, 10)",12,135,45,6,6,3,22.71,0.28,8.06,183.04,-0.14
"(30, 20, 10)",12,138,45,6,6,3,22.71,0.28,8.06,183.04,-0.14
"(30, 20, 10)",12,134,45,6,6,3,22.71,0.28,8.06,183.04,-0.14
"(30, 20, 10)",12,136,45,6,6,3,22.71,0.28,8.06,183.04,-0.14
"(30, 20, 10)",10,141,45,4,6,3,23.23,0.28,7.87,182.82,-0.14
"(30, 20, 10)",10,151,45,6,6,3,22.71,0.28,8.03,182.36,-0.14
"(30, 20, 10)",10,157,45,6,6,3,22.71,0.28,8.03,182.36,-0.14
"(30, 20, 10)",10,141,43,3,6,3,23.03,0.28,7.87,181.25,-0.16
"(30, 20, 10)",10,141,43,5,6,3,22.87,0.28,7.92,181.13,-0.14
"(30, 20, 10)",12,132,45,6,6,3,22.44,0.28,8.03,180.19,-0.14
"(30, 20, 10)",12,141,34,6,6,3,22.82,0.28,7.87,179.59,-0.14
"(30, 20, 10)",10,141,43,6,6,4,23.1,0.28,7.74,178.79,-0.14
"(30, 20, 10)",10,141,45,7,6,3,22.39,0.28,7.98,178.67,-0.14
"(30, 20, 10)",12,165,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,158,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,170,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,174,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,166,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,159,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,162,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,156,45,6,6,3,22.36,0.28,7.99,178.66,-0.14
"(30, 20, 10)",12,141,36,6,6,3,22.73,0.28,7.85,178.43,-0.14
"(30, 20, 10)",10,169,43,6,6,3,22.43,0.28,7.94,178.09,-0.14
"(30, 20, 10)",10,179,43,6,6,3,22.43,0.28,7.94,178.09,-0.14
"(30, 20, 10)",10,127,45,6,6,3,22.15,0.28,7.99,176.98,-0.14
"(30, 20, 10)",10,141,37,6,6,3,22.53,0.28,7.84,176.64,-0.14
"(30, 20, 10)",10,141,33,6,6,3,22.53,0.28,7.83,176.41,-0.14
