top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd
"(30, 20, 2)",10,146,39,11,4,7,183.49,0.5,7.56,1387.18,-0.25
"(30, 20, 2)",10,146,38,11,4,7,183.49,0.5,7.56,1387.18,-0.25
"(30, 20, 2)",10,146,42,11,4,7,183.49,0.5,7.56,1387.18,-0.25
"(30, 20, 2)",10,147,39,11,4,7,183.49,0.5,7.56,1387.18,-0.25
"(30, 20, 2)",10,148,39,11,4,7,183.49,0.5,7.56,1387.18,-0.25
"(30, 20, 2)",10,146,41,11,4,7,183.49,0.5,7.56,1387.18,-0.25
"(30, 20, 2)",10,146,40,11,4,7,183.49,0.5,7.56,1387.18,-0.25
"(30, 20, 2)",10,146,40,12,4,7,176.52,0.5,7.38,1302.72,-0.25
"(30, 20, 2)",10,146,42,12,4,7,176.52,0.5,7.38,1302.72,-0.25
"(30, 20, 2)",10,146,41,12,4,7,176.52,0.5,7.38,1302.72,-0.25
"(30, 20, 2)",10,146,39,12,4,7,176.52,0.5,7.38,1302.72,-0.25
"(30, 20, 2)",10,146,43,12,4,7,176.52,0.5,7.38,1302.72,-0.25
"(30, 20, 2)",10,146,38,12,4,7,176.52,0.5,7.38,1302.72,-0.25
"(30, 20, 2)",10,148,39,12,4,7,176.52,0.5,7.38,1302.72,-0.25
"(30, 20, 2)",10,142,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,144,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,139,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,140,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,138,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,141,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,145,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,143,39,11,4,7,173.48,0.49,7.48,1297.63,-0.25
"(30, 20, 2)",10,136,39,11,4,7,167.44,0.49,7.43,1244.08,-0.25
"(30, 20, 2)",10,137,39,11,4,7,167.44,0.49,7.43,1244.08,-0.25
"(30, 20, 2)",10,149,39,11,4,7,167.84,0.49,7.39,1240.34,-0.25
"(30, 20, 2)",10,137,39,10,4,7,168.47,0.49,7.33,1234.89,-0.25
"(30, 20, 2)",10,144,39,12,4,7,166.89,0.49,7.3,1218.3,-0.25
"(30, 20, 2)",10,140,39,12,4,7,166.89,0.49,7.3,1218.3,-0.25
"(30, 20, 2)",9,146,39,12,4,7,166.89,0.49,7.3,1218.3,-0.25
"(30, 20, 2)",10,138,39,12,4,7,166.89,0.49,7.3,1218.3,-0.25
"(30, 20, 2)",10,142,39,12,4,7,166.89,0.49,7.3,1218.3,-0.25
"(30, 20, 2)",10,143,39,12,4,7,166.89,0.49,7.3,1218.3,-0.25
"(30, 20, 2)",10,135,39,11,4,7,161.18,0.49,7.37,1187.9,-0.25
"(30, 20, 2)",10,134,39,11,4,7,161.18,0.49,7.37,1187.9,-0.25
"(30, 20, 2)",10,137,42,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,137,39,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,137,43,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",9,137,39,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,137,41,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,137,40,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,137,38,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,137,44,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,136,39,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,137,45,12,4,7,161.07,0.49,7.26,1169.37,-0.25
"(30, 20, 2)",10,149,39,12,4,7,161.46,0.49,7.22,1165.74,-0.25
"(30, 20, 2)",10,134,39,12,4,7,155.05,0.48,7.2,1116.36,-0.25
"(30, 20, 2)",11,137,39,12,4,7,152.37,0.48,7.18,1094.02,-0.25
"(30, 20, 2)",11,146,39,12,4,7,152.65,0.48,7.15,1091.45,-0.25
"(30, 20, 2)",10,146,37,11,4,7,151.58,0.48,7.2,1091.38,-0.25
"(30, 20, 2)",10,146,36,11,4,7,151.58,0.48,7.2,1091.38,-0.25
"(30, 20, 2)",10,147,33,12,4,7,149.1,0.48,7.08,1055.63,-0.25
"(30, 20, 2)",10,153,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,152,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,151,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,150,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,155,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,156,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,157,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,158,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,154,39,11,4,7,142.0,0.47,7.23,1026.66,-0.25
"(30, 20, 2)",10,146,36,12,4,7,145.82,0.47,7.03,1025.11,-0.25
"(30, 20, 2)",10,146,37,12,4,7,145.82,0.47,7.03,1025.11,-0.25
"(30, 20, 2)",10,146,35,12,4,7,145.82,0.47,7.03,1025.11,-0.25
"(30, 20, 2)",10,137,33,11,4,7,141.42,0.47,7.12,1006.91,-0.25
"(30, 20, 2)",10,146,39,13,4,7,137.84,0.47,7.3,1006.23,-0.25
"(30, 20, 2)",10,137,33,10,4,7,142.3,0.47,7.03,1000.37,-0.25
"(30, 20, 2)",10,139,33,12,4,7,140.96,0.47,7.0,986.72,-0.25
"(30, 20, 2)",10,143,33,12,4,7,140.96,0.47,7.0,986.72,-0.25
"(30, 20, 2)",10,125,39,12,4,7,137.63,0.47,7.08,974.42,-0.25
"(30, 20, 2)",10,130,39,12,4,7,134.85,0.47,7.05,950.69,-0.25
"(30, 20, 2)",10,128,39,12,4,7,134.85,0.47,7.05,950.69,-0.25
"(30, 20, 2)",10,132,39,12,4,7,134.85,0.47,7.05,950.69,-0.25
"(30, 20, 2)",10,131,39,12,4,7,134.85,0.47,7.05,950.69,-0.25
"(30, 20, 2)",9,137,33,12,4,7,136.04,0.47,6.96,946.84,-0.25
"(30, 20, 2)",10,137,34,12,4,7,136.04,0.47,6.96,946.84,-0.25
"(30, 20, 2)",8,137,33,12,4,7,136.04,0.47,6.96,946.84,-0.25
"(30, 20, 2)",10,137,33,12,4,7,136.04,0.47,6.96,946.84,-0.25
"(30, 20, 2)",10,137,38,12,6,7,134.4,0.47,7.04,946.18,-0.25
"(30, 20, 2)",10,137,42,12,6,7,134.4,0.47,7.04,946.18,-0.25
"(30, 20, 2)",10,137,40,12,6,7,134.4,0.47,7.04,946.18,-0.25
"(30, 20, 2)",10,137,44,12,6,7,134.4,0.47,7.04,946.18,-0.25
"(30, 20, 2)",10,162,39,12,4,7,131.21,0.46,7.1,931.59,-0.25
"(30, 20, 2)",10,164,39,12,4,7,131.21,0.46,7.1,931.59,-0.25
"(30, 20, 2)",10,119,39,12,4,7,130.57,0.46,7.05,920.52,-0.25
"(30, 20, 2)",10,116,39,12,4,7,130.57,0.46,7.05,920.52,-0.25
"(30, 20, 2)",10,137,36,12,4,7,133.04,0.46,6.91,919.31,-0.25
"(30, 20, 2)",10,137,35,12,4,7,133.04,0.46,6.91,919.31,-0.25
